Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
,8459.0,Uttar Pradesh,Mathura,Farah,Deen Dayal Dham,27.3103,77.7494,2021.0,8.18,2259.0,0,671.0,199.0,212,12,0,270.0,16.0,55.0,562.0,2.1,3.3,22,,
,8460.0,Uttar Pradesh,Mathura,Mathura,Mathura Tehsil Office,27.4716,77.6943,2021.0,7.95,1466.0,0,207.0,227.0,94,11,0,250.0,36.0,38.0,241.0,3.1,0.26,25,,
,8461.0,Uttar Pradesh,Mathura,Goverdhan,Goverdhan,27.4828,77.4906,2021.0,8.31,3957.0,42,549.0,510.0,471,3.5,0,270.0,20.0,53.0,1020.0,3.2,4.3,24,,
,8462.0,Uttar Pradesh,Mathura,Nandgaon,Nandgaon old Aganwadi,27.7165,77.3848,2021.0,7.31,37230.0,0,49.0,9018.0,5600,59,0.29,4620.0,548.0,780.0,6763.0,165.0,1.2,5,,
,8463.0,Uttar Pradesh,Mathura,Chhata,Chhata Block Office,27.7262,77.5008,2021.0,7.58,2650.0,0,244.0,411.0,365,7.1,0,620.0,112.0,82.0,290.0,3.3,0.05,25,,
,8464.0,Uttar Pradesh,Mathura,Naujhil,Naujhil,27.8458,77.6495,2021.0,7.65,8349.0,0,293.0,908.0,42,1177,0,1780.0,72.0,384.0,1129.0,20.0,0.63,19,,
,8465.0,Uttar Pradesh,Mathura,Chaumuhan,Chaumuhan PHC,27.6208,77.5793,2021.0,7.8,4819.0,0,329.0,922.0,411,74,0,760.0,52.0,151.0,967.0,4.7,0.1,25,,
,8466.0,Uttar Pradesh,Maunath Bhanjan,Badraon,Inside the premises of Block office,26.1806,83.5111,2021.0,8.27,594.0,0,232.0,57.0,5.6,5.9,0,225.0,8.0,49.0,44.0,2.5,0.34,27,,
,8467.0,Uttar Pradesh,Maunath Bhanjan,Dohari Ghat,Inside the premises of Block office,26.2678,83.5094,2021.0,8.21,325.0,0,165.0,14.0,7.3,0.22,0,130.0,10.0,25.0,25.0,3.9,0.29,25,,
,8468.0,Uttar Pradesh,Maunath Bhanjan,Fatehpur Madaon,Inside the premises of Block office,26.1681,83.6625,2021.0,8.16,282.0,0,153.0,7.1,7,0.31,0,105.0,12.0,18.0,21.0,4.3,0.18,24,,
,8469.0,Uttar Pradesh,Maunath Bhanjan,Ghosi,Inside the premises of Block office,26.1114,83.5447,2021.0,7.84,1162.0,0,427.0,103.0,29,15,0,355.0,28.0,68.0,112.0,12.0,0.42,25,,
,8470.0,Uttar Pradesh,Maunath Bhanjan,Kopaganj,Inside the premises of Block office,26.0178,83.5711,2021.0,8.16,472.0,0,232.0,32.0,6.7,0.18,0,160.0,10.0,32.0,50.0,2.9,0.18,24,,
,8471.0,Uttar Pradesh,Maunath Bhanjan,Mohammadabad,Inside the premises of Block office,26.0269,83.3775,2021.0,8.46,550.0,21,250.0,25.0,1.5,5.6,0,200.0,4.0,46.0,60.0,1.6,0.78,22,,
,8472.0,Uttar Pradesh,Maunath Bhanjan,Pardaha,Inside the premises of Block office,25.9153,83.5633,2021.0,8.08,789.0,0,433.0,25.0,16,1.2,0,255.0,10.0,55.0,107.0,2.0,0.46,21,,
,8473.0,Uttar Pradesh,Maunath Bhanjan,Ranipur,Inside the premises of Block office,25.9178,83.4231,2021.0,7.87,813.0,0,451.0,14.0,20,3.3,0,200.0,18.0,37.0,101.0,1.8,0.69,24,,
,8474.0,Uttar Pradesh,Maunath Bhanjan,Ratanpura,Inside the premises of Block office,25.9194,83.7461,2021.0,8.32,584.0,9,232.0,21.0,68,0.12,0,180.0,4.0,41.0,58.0,1.6,0.19,27,,
,8475.0,Uttar Pradesh,Meerut,Saroorpur,in Block Office,29.1419,77.5425,2021.0,8.22,830.0,0,390.0,21.0,20,5.3,0,300.0,52.0,41.0,45.0,4.8,0.55,31,,
,8476.0,Uttar Pradesh,Meerut,Parichhatgarh,in Block Office,28.9786,77.9211,2021.0,8.23,790.0,0,372.0,7.1,35,0,0,340.0,68.0,41.0,19.0,5.7,0,31,,
,8477.0,Uttar Pradesh,Meerut,Meerut,in Block Office,28.9692,77.6881,2021.0,8.21,1540.0,0,683.0,64.0,56,71,0,430.0,44.0,77.0,118.0,6.7,0.19,33,,
,8478.0,Uttar Pradesh,Meerut,Hastinapur,in Block Office,29.1569,77.9964,2021.0,8.21,980.0,0,342.0,50.0,45,60,0,340.0,80.0,34.0,43.0,32.0,0.3,30,,
,8479.0,Uttar Pradesh,Meerut,Rohta,in Block Office,29.0372,77.5425,2021.0,8.27,786.0,0,281.0,28.0,74,7.8,0,270.0,28.0,48.0,36.0,15.0,0.54,30,,
,8480.0,Uttar Pradesh,Meerut,Daurala,in Block Office,29.1206,77.7142,2021.0,8.27,834.0,0,195.0,71.0,95,11,0,240.0,40.0,34.0,57.0,7.7,0,24,,
,8481.0,Uttar Pradesh,Meerut,Mawana,in Block Office,29.0958,77.8553,2021.0,8.2,713.0,0,378.0,7.1,28,7,0,330.0,72.0,36.0,25.0,6.4,0,33,,
,8482.0,Uttar Pradesh,Meerut,Rajpura,in Block Office,29.0503,77.8042,2021.0,8.21,622.0,0,323.0,14.0,7.7,0,0,240.0,32.0,38.0,35.0,5.0,0.56,31,,
,8483.0,Uttar Pradesh,Meerut,Kharkhod,in Block Office,28.84,77.7439,2021.0,8.22,1035.0,0,244.0,135.0,64,28,0,230.0,20.0,43.0,113.0,8.5,0,33,,
,8484.0,Uttar Pradesh,Meerut,Sardhana,in Block Office,,29.0958,77.8553,2021,8.24,2016,0.0,702.0,163,32,97,0.0,655.0,92.0,102.0,90.0,96,0.35,35.0,
,8485.0,Uttar Pradesh,Meerut,Janikhurd,in Block Office,,28.9639,77.5608,2021,8.24,591,0.0,293.0,7.1,27,0,0.0,250.0,56.0,26.0,8.0,4.5,0.61,26.0,
,8486.0,Uttar Pradesh,Meerut,Machhra,in Block Office,,28.8925,77.8914,2021,8.23,673,0.0,329.0,28,11,0,0.0,240.0,52.0,26.0,26.0,6,0,27.0,
,8487.0,Uttar Pradesh,Mirzapur,Mirzapur H.Q.,In primise of Vindhyanchal Zone Commissional office,,25.1339,82.5672,2021,7.67,1069,0.0,256.0,106,48,134,0.0,400.0,56.0,62.0,77.0,1.6,0.36,30.0,
,8488.0,Uttar Pradesh,Mirzapur,Chanbey,In primise of block office,,25.1272,82.3939,2021,7.97,234,0.0,122.0,7.1,3,4,0.0,80.0,24.0,5.0,28.0,0.38,0.32,23.0,
,8489.0,Uttar Pradesh,Mirzapur,City,In primise of block office,,25.12,82.5561,2021,8.55,788,30.0,342.0,50,32,23,0.0,240.0,8.0,53.0,162.0,1.4,1.5,20.0,
,8490.0,Uttar Pradesh,Mirzapur,Haliya,In primise of block office,,24.8206,82.335,2021,7.72,252,0.0,98.0,7.1,24,11,0.65,100.0,24.0,10.0,5.0,11,0.42,12.0,
,8491.0,Uttar Pradesh,Mirzapur,Jamalpur,In primise of block office,,25.1583,83.0875,2021,7.52,364,0.0,232.0,7.1,2.2,0.1,0.0,160.0,48.0,10.0,15.0,1.2,0.22,21.0,
,8492.0,Uttar Pradesh,Mirzapur,Kon,In primise of block office,,25.1706,82.5511,2021,7.58,397,0.0,256.0,7.1,2,0.25,0.0,180.0,40.0,19.0,18.0,2.3,0.09,26.0,
,8493.0,Uttar Pradesh,Mirzapur,Lalganj,In primise of block office,,25.0114,82.3622,2021,7.64,600,0.0,244.0,57,22,8.9,0.0,160.0,32.0,19.0,85.0,0.29,0.66,21.0,
,8494.0,Uttar Pradesh,Mirzapur,Majhawan,In primise of block office,,25.21,82.7097,2021,7.62,467,0.0,268.0,14,8.9,11,0.0,210.0,44.0,24.0,19.0,1.4,0.39,29.0,
,8495.0,Uttar Pradesh,Mirzapur,Marihan,"In primise of Police Station, Marihan",,25.9247,82.6778,2021,7.7,254,0.0,98.0,21,6.8,19,0.0,100.0,28.0,7.0,8.0,0.84,0.04,22.0,
,8496.0,Uttar Pradesh,Mirzapur,Narainpur,Narayanpur (Baikinthpur)- Chunar Road,,25.2,83.0208,2021,7.79,1816,0.0,512.0,199,154,94,0.0,500.0,40.0,96.0,260.0,31,1.1,20.0,
,8497.0,Uttar Pradesh,Mirzapur,Pahari,In primise of block office,,25.0847,82.7397,2021,7.45,1136,0.0,183.0,184,4.1,102,0.0,420.0,100.0,41.0,47.0,0.68,0.12,33.0,
,8498.0,Uttar Pradesh,Mirzapur,Rajgarh,In primise of block office,,24.8761,82.8369,2021,7.77,352,0.0,146.0,28,15,2.5,0.0,130.0,24.0,17.0,25.0,3.7,0,9.0,
,8499.0,Uttar Pradesh,Mirzapur,Sikhar/ Shikhad,In primise of block office,,25.1636,82.8008,2021,7.64,452,0.0,244.0,14,14,0,0.0,200.0,44.0,22.0,18.0,4,0.1,12.0,
,8500.0,Uttar Pradesh,Moradabad,Bhagatpur Tanda,Hand pump of Block office.,,28.9514,78.8268,2021,7.98,445,0.0,268.0,14,0,0,0.0,190.0,56.0,12.0,21.0,1.6,0.33,24.0,
,8501.0,Uttar Pradesh,Moradabad,Thakurdwara,Hand pump of Block office.,,29.1923,78.8564,2021,7.93,425,0.0,244.0,14,11,0,0.0,160.0,32.0,19.0,34.0,1.2,0.32,28.0,
,8502.0,Uttar Pradesh,Moradabad,Dilari,Hand pump of Block office.,,29.0444,78.7535,2021,7.89,440,0.0,256.0,14,0,0,0.0,140.0,44.0,7.0,46.0,1.3,0.41,23.0,
,8503.0,Uttar Pradesh,Moradabad,Moondha Pandey,Hand pump of Block office.,,28.8231,78.8797,2021,7.9,465,0.0,244.0,28,10,0,0.0,200.0,40.0,24.0,24.0,2.6,0.17,24.0,
,8504.0,Uttar Pradesh,Moradabad,Sambhal,Hand pump of Block office.,,28.5885,78.5799,2021,7.82,550,0.0,262.0,11,30,14,0.0,230.0,44.0,29.0,28.0,5,0.34,29.0,
,8505.0,Uttar Pradesh,Moradabad,Panwasa,Hand pump of Block office.,,28.4835,78.5795,2021,7.96,463,0.0,232.0,28,5.1,0,0.0,180.0,40.0,19.0,14.0,3.1,0.55,29.0,
,8506.0,Uttar Pradesh,Moradabad,Bahjoi,Hand pump of Block office.,,28.4003,78.6349,2021,7.92,480,0.0,201.0,32,8.5,0,0.0,175.0,36.0,20.0,24.0,5.1,0.38,31.0,
,8507.0,Uttar Pradesh,Moradabad,Baniakhera,Hand pump of Block office.,,28.4618,78.7831,2021,7.93,690,0.0,256.0,57,43,57,0.0,190.0,52.0,14.0,79.0,4.7,0.3,26.0,
,,,,,Hand pump in front of block,,,,,,,,,,,,,,,,,,,,
,8508.0,Uttar Pradesh,Moradabad,Bilari,,,28.6096,78.7983,2021,7.94,723,0.0,262.0,43,40,27,0.0,185.0,64.0,6.0,81.0,6.8,0.38,26.0,
,,,,,office.,,,,,,,,,,,,,,,,,,,,
,8509.0,Uttar Pradesh,Moradabad,Deengarpur,Hand pump,Of block office.,28.6866,78.7879,2021,7.94,582,0.0,220.0,25,51,0,0.0,175.0,44.0,16.0,49.0,9,0,27.0,
,8510.0,Uttar Pradesh,Moradabad,Moradabad,Hand pump,Of block office.,28.855,78.7698,2021,8.0,398,0.0,207.0,14,0,0,0.0,135.0,20.0,20.0,32.0,5.4,0.2,25.0,
,,,,,Hand pump in front of block,,,,,,,,,,,,,,,,,,,,
,8511.0,Uttar Pradesh,Moradabad,Chhajlet,,,28.9867,78.6333,2021,7.87,340,0.0,177.0,18,8.7,0,0.0,130.0,48.0,2.0,20.0,2.7,0.18,29.0,
,,,,,office.,,,,,,,,,,,,,,,,,,,,
,8512.0,Uttar Pradesh,Moradabad,Asmoli,Hand pump,Of block office.,28.6835,78.551,2021,7.98,394,0.0,159.0,14,62,0,0.0,160.0,32.0,19.0,23.0,4.5,0,28.0,
,8513.0,Uttar Pradesh,Muzaffarnagar,Kandhala,in Block Office,,29.5442,77.2741,2021,8.06,505,0.0,207.0,14,31,0,0.0,200.0,36.0,26.0,4.0,24,1.1,24.0,
,8514.0,Uttar Pradesh,Muzaffarnagar,Kairana,in Block Office,,29.6683,77.2165,2021,7.84,958,0.0,415.0,50,38,23,0.0,380.0,36.0,70.0,5.0,29,0.61,29.0,
,8515.0,Uttar Pradesh,Muzaffarnagar,Bhaghara,in Block Office,,29.4675,77.5739,2021,8.11,596,0.0,268.0,14,27,0,0.0,230.0,40.0,31.0,4.0,30,0.18,30.0,
,8516.0,Uttar Pradesh,Muzaffarnagar,Budhana,in Block Office,,29.2897,77.4722,2021,8.08,1010,0.0,427.0,78,34,57,0.0,385.0,84.0,42.0,46.0,5.9,0.44,32.0,
,8517.0,Uttar Pradesh,Muzaffarnagar,Charthawal,in Block Office,,29.5458,77.5856,2021,7.63,1701,0.0,378.0,234,169,54,0.0,590.0,116.0,72.0,83.0,7.4,0,32.0,
,8518.0,Uttar Pradesh,Muzaffarnagar,Jansath,in Block Office,,29.3303,77.8558,2021,7.87,598,0.0,305.0,7.1,18,0,0.0,240.0,52.0,26.0,12.0,5.6,0.29,31.0,
,8519.0,Uttar Pradesh,Muzaffarnagar,Khatauli,in Block Office,,29.2669,77.7292,2021,7.74,876,0.0,342.0,71,38,0,0.0,330.0,56.0,46.0,32.0,6.5,0,29.0,
,8520.0,Uttar Pradesh,Muzaffarnagar,Morna,in Block Office,,29.4689,77.945,2021,7.86,610,0.0,244.0,21,35,22,0.0,255.0,60.0,25.0,9.0,3.4,0,29.0,
,8521.0,Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,in Block Office,,29.4625,77.7219,2021,8.45,525,24.0,201.0,14,19,0,0.0,230.0,40.0,31.0,10.0,3.7,0.81,27.0,
,8522.0,Uttar Pradesh,Muzaffarnagar,Purkaji,in Block Office,,29.6492,77.8389,2021,8.47,612,48.0,195.0,14,23,0,0.0,250.0,76.0,14.0,9.0,4.1,0.17,27.0,
,8523.0,Uttar Pradesh,Muzaffarnagar,Shahpur,in Block Office,,29.3514,77.5517,2021,7.92,654,0.0,342.0,7.1,12,0,0.0,250.0,48.0,31.0,17.0,4.2,0.59,28.0,
,8524.0,Uttar Pradesh,Muzaffarnagar,Shamli,in Block Office,,29.4592,77.3131,2021,8.12,604,0.0,220.0,28,45,0,0.0,250.0,52.0,29.0,14.0,4.1,0.98,23.0,
,8525.0,Uttar Pradesh,Muzaffarnagar,Thana Bhawan,in Block Office,,29.5914,77.4256,2021,7.94,609,0.0,299.0,14,0,0,0.0,225.0,32.0,35.0,5.0,28,0.73,28.0,
,8526.0,Uttar Pradesh,Muzaffarnagar,UN,in Block Office,,29.5783,77.2456,2021,8.0,755,0.0,354.0,43,14,0,0.0,295.0,72.0,28.0,4.0,29,0.72,29.0,
,8527.0,Uttar Pradesh,Pilibhit,Amaria,Block Development Office (BDO),,28.7497,79.7281,2021,8.12,388,0.0,195.0,14,15,0,0.0,125.0,36.0,8.0,31.0,3.1,0.55,23.0,
,8528.0,Uttar Pradesh,Pilibhit,Bar khera,Block Development Office (BDO),,28.4551,79.8067,2021,7.81,451,0.0,232.0,21,13,0.65,0.0,185.0,48.0,16.0,21.0,4,0.39,27.0,
,8529.0,Uttar Pradesh,Pilibhit,Bilsanda,Block Development Office (BDO),,28.2456,79.9411,2021,7.9,434,0.0,244.0,14,3.7,0,0.0,190.0,52.0,14.0,14.0,4.7,0.48,31.0,
,8530.0,Uttar Pradesh,Pilibhit,Bisalpur,Block Development Office (BDO),,28.2872,79.8151,2021,7.95,386,0.0,195.0,14,34,0,0.0,145.0,40.0,11.0,28.0,4,0.35,22.0,
,8531.0,Uttar Pradesh,Pilibhit,Lalauri Khera,Block Development Office (BDO),,28.6087,79.7567,2021,8.2,429,0.0,207.0,43,3.5,0,0.0,180.0,20.0,31.0,24.0,4.6,0.33,3.0,
,8532.0,Uttar Pradesh,Pilibhit,Marori,Block Development Office (BDO),,28.6327,79.819,2021,8.17,456,0.0,268.0,21,2,0,0.0,180.0,44.0,17.0,30.0,3.9,0.37,31.0,
,8533.0,Uttar Pradesh,Pilibhit,Puranpur,Block Development Office (BDO),,28.5085,80.1506,2021,7.95,304,0.0,189.0,7.1,2.1,0,0.0,140.0,36.0,12.0,11.0,2.9,0.4,28.0,
,8534.0,Uttar Pradesh,Pratapgarh,Aspur- Deosara,Block office,,25.9713,82.3178,2021,8.19,546,0.0,329.0,7.1,2.7,0.6,0.0,160.0,12.0,31.0,56.0,3.6,0.66,26.0,
,8535.0,Uttar Pradesh,Pratapgarh,Baba Bekhernath,Block office,,25.9072,82.0999,2021,8.57,1526,42.0,708.0,57,87,6.1,0.0,160.0,8.0,34.0,271.0,3.6,1.3,22.0,
,8536.0,Uttar Pradesh,Pratapgarh,Babaganj,Block office,,25.8517,81.553,2021,8.1,773,0.0,403.0,28,16,20,0.0,190.0,36.0,24.0,96.0,4.9,0.7,23.0,
,8537.0,Uttar Pradesh,Pratapgarh,Bihar,Block office,,25.7595,81.6993,2021,8.1,800,0.0,403.0,21,64,3.7,0.0,310.0,32.0,55.0,53.0,7.4,0.93,23.0,
,8538.0,Uttar Pradesh,Pratapgarh,Gaura,Block office,,25.7456,82.1056,2021,7.98,596,0.0,378.0,14,1.6,0.91,0.0,220.0,16.0,43.0,49.0,5.2,1.1,24.0,
,8539.0,Uttar Pradesh,Pratapgarh,Kalanker,Block office,,25.8017,81.3692,2021,7.9,658,0.0,390.0,7.1,26,2.1,0.0,200.0,32.0,29.0,72.0,2.8,0.96,16.0,
,8540.0,Uttar Pradesh,Pratapgarh,Kunda,Block office,,25.7205,81.5147,2021,7.8,1135,0.0,512.0,92,30,1.5,0.0,320.0,12.0,70.0,118.0,4.7,0.48,23.0,
,8541.0,Uttar Pradesh,Pratapgarh,Lakshmanpur,Block office,,25.8959,81.759,2021,8.2,611,0.0,390.0,7.1,1.6,0.7,0.0,180.0,12.0,36.0,65.0,5,0.77,24.0,
,8542.0,Uttar Pradesh,Pratapgarh,Lalganj,Block office,,25.932,81.6965,2021,8.2,892,0.0,561.0,14,5.4,1,0.0,150.0,12.0,29.0,154.0,1.8,0.94,21.0,
,8543.0,Uttar Pradesh,Pratapgarh,Mandhata,Block office,,25.8016,81.8571,2021,8.58,492,84.0,110.0,7.1,10,0.5,0.0,150.0,16.0,26.0,46.0,2.8,0.73,25.0,
,8544.0,Uttar Pradesh,Pratapgarh,Mangraura,Block office,,26.0424,82.0224,2021,8.45,437,78.0,134.0,7.1,3.2,2.5,0.0,175.0,12.0,35.0,35.0,4.4,0.37,28.0,
,8545.0,Uttar Pradesh,Pratapgarh,Patti,Block office,,25.9224,82.1983,2021,8.14,710,0.0,354.0,43,18,5.4,0.0,250.0,40.0,36.0,54.0,5.8,0.28,29.0,
,8546.0,Uttar Pradesh,Pratapgarh,Pratapgarh Sadar,Block office,,25.9078,81.98,2021,8.42,670,12.0,305.0,50,7.7,5,0.0,290.0,12.0,62.0,58.0,8,1.2,25.0,
,8547.0,Uttar Pradesh,Pratapgarh,Rampur- Sangramg,Block office,,25.8887,81.5539,2021,7.87,1270,0.0,586.0,28,36,1.4,0.0,90.0,8.0,17.0,216.0,2,0.83,17.0,
,8548.0,Uttar Pradesh,Pratapgarh,Sandwa- Chandrik,Block office,,26.0377,81.8838,2021,8.41,616,12.0,220.0,21,33,17,0.0,230.0,20.0,31.0,42.0,4.8,0.96,23.0,
,8549.0,Uttar Pradesh,Pratapgarh,Sangaipur,Block office,,26.0554,81.6545,2021,8.62,2029,24.0,1061.0,43,70,2,0.0,160.0,20.0,26.0,404.0,5.3,0.57,20.0,
,8550.0,Uttar Pradesh,Pratapgarh,Shivgarh,Block office,,25.8117,82.0896,2021,8.15,544,0.0,317.0,14,4.4,4,0.0,230.0,20.0,43.0,24.0,4.7,0.76,27.0,
,8551.0,Uttar Pradesh,Prayagraj,Bahadurpur,Inside block office,,25.4164,82.0233,2021,7.64,396,0.0,159.0,43,10,0,0.0,170.0,40.0,17.0,12.0,2.2,0.82,31.0,
,8552.0,Uttar Pradesh,Prayagraj,Bahera,Inside block office,,25.1624,82.0034,2021,7.89,612,0.0,329.0,35,18,0,0.0,180.0,20.0,31.0,70.0,4.1,0.76,26.0,
,8553.0,Uttar Pradesh,Prayagraj,Chaka,Inside block office,,25.3852,81.8409,2021,7.8,646,0.0,293.0,50,12,23,0.0,210.0,36.0,29.0,57.5,2.9,0.51,29.0,
,8554.0,Uttar Pradesh,Prayagraj,Dhanpur,Inside block office,,25.4211,87.2724,2021,7.52,580,0.0,329.0,14,5.7,8.2,0.0,225.0,44.0,28.0,34.0,2.7,0.14,33.0,
,8555.0,Uttar Pradesh,Prayagraj,Handa,Inside block office,,25.3613,82.188,2021,7.8,1034,0.0,512.0,50,64,6.6,0.0,370.0,56.0,55.0,87.0,3.1,1.5,21.0,
,8556.0,Uttar Pradesh,Prayagraj,Holagarh,Inside block office,,25.6361,81.7832,2021,7.69,809,0.0,390.0,35,31,20,0.0,220.0,40.0,29.0,86.0,6,0.91,27.0,
,8557.0,Uttar Pradesh,Prayagraj,Jasra,Inside block office,,25.2828,81.788,2021,7.87,1419,0.0,598.0,99,78,6.1,0.0,230.0,20.0,43.0,224.0,2.2,0.51,21.0,
,8558.0,Uttar Pradesh,Prayagraj,Karchana,Inside block office,,25.2881,81.9325,2021,7.57,565,0.0,281.0,35,12,9,0.0,225.0,40.0,30.0,34.0,1.5,0.76,27.0,
,8559.0,Uttar Pradesh,Prayagraj,Kaundhiyara,Inside block office,,25.2125,81.8295,2021,7.82,544,0.0,299.0,28,10,6.4,0.0,200.0,32.0,29.0,44.0,2,0.48,25.0,
,8560.0,Uttar Pradesh,Prayagraj,Kaurihar,Inside block office,,25.5543,81.7565,2021,7.74,803,0.0,342.0,64,7,36,0.0,280.0,36.0,46.0,56.0,4,0.6,28.0,
,8561.0,Uttar Pradesh,Prayagraj,Koran,Outside block office,,25.001,82.065,2021,7.68,1069,0.0,390.0,128,37,2,0.0,280.0,36.0,46.0,100.0,1.6,0.51,33.0,
,8562.0,Uttar Pradesh,Prayagraj,Manda,Outside block office,,25.0992,82.2602,2021,7.56,700,0.0,232.0,57,22,96,0.0,155.0,56.0,4.0,98.0,2,0.16,26.0,
,8563.0,Uttar Pradesh,Prayagraj,Mau-Aima,Inside block office,,25.6936,81.9087,2021,7.9,659,0.0,403.0,14,5.2,0,0.0,160.0,16.0,29.0,91.0,2,0.5,19.0,
,8564.0,Uttar Pradesh,Prayagraj,Meja,Inside block office,,25.1439,82.1017,2021,7.8,882,0.0,268.0,121,50,46,0.0,225.0,12.0,47.0,118.0,0.62,0.22,22.0,
,8565.0,Uttar Pradesh,Prayagraj,Phoolpur,Outside block office,,25.546,82.081,2021,7.77,626,0.0,329.0,28,14,2,0.0,160.0,24.0,24.0,76.0,3.2,0.77,24.0,
,8566.0,Uttar Pradesh,Prayagraj,Pratappur,Inside block office,,25.5215,82.1602,2021,7.71,1438,0.0,769.0,71,29,2.4,0.0,220.0,16.0,43.0,247.0,7,0.5,29.0,
,8567.0,Uttar Pradesh,Prayagraj,Saidabad,Inside block office,,25.3719,82.115,2021,7.98,745,0.0,451.0,21,5.1,0,0.0,230.0,44.0,29.0,80.0,2.3,1.1,23.0,
,8568.0,Uttar Pradesh,Prayagraj,Shankargarh,"At a distanceof 1 km. from block office, towards railway crossing near Mamatha Polyclinic25.1862",,81.6228,2021.0,7.5,1289.0,0,311.0,206.0,64,34,0,380.0,56.0,58.0,110.0,17.0,0.28,13,,
,8569.0,Uttar Pradesh,Prayagraj,Soraon,Inside block office,25.6078,81.8533,2021.0,7.97,705.0,0,342.0,43.0,17,18,0,205.0,28.0,32.0,76.0,3.9,0.88,24,,
,8570.0,Uttar Pradesh,Prayagraj,Urwa,Inside block office,25.1957,82.1295,2021.0,7.49,871.0,0,293.0,135.0,27,8,0,295.0,64.0,32.0,77.0,3.2,0.02,33,,
,8571.0,Uttar Pradesh,Raibareli,Amawan,In the compound of block office in front of B.D.O office,26.2827,81.3077,2021.0,8.21,463.0,0,317.0,21.0,2.5,0.5,0,200.0,13.0,41.0,39.0,5.7,0.43,23,,
,8572.0,Uttar Pradesh,Raibareli,Bachharawan,In the block office behind meeting hall,26.4684,81.112,2021.0,8.18,451.0,0,256.0,14.0,3.8,1.2,0,160.0,13.0,31.0,33.0,4.7,0.4,28,,
,8573.0,Uttar Pradesh,Raibareli,Bahadurpur,In the block office compound adjacent to B.D.O office and Shankarji temple,26.2665,81.5179,2021.0,7.74,745.0,0,366.0,57.0,3.8,7.5,0,320.0,55.0,46.0,30.0,4.2,0.62,29,,
,8574.0,Uttar Pradesh,Raibareli,Chhatoh,Himanshu Book Depo & Cosmetic Centre (Lat.26.159697 & Long.81.518365),26.1597,81.5184,2021.0,7.82,1380.0,0,464.0,50.0,253,1.5,0,530.0,59.0,94.0,84.0,5.7,0.79,26,,
,8575.0,Uttar Pradesh,Raibareli,Chhatoh,In side block office near shakarji temple,26.1595,81.5208,2021.0,8.12,1428.0,0,561.0,53.0,207,0,0,590.0,29.0,125.0,72.0,6.1,1.3,22,,
,8576.0,Uttar Pradesh,Raibareli,Chhatoh,Government Vetenary Hospital Chhatoh,26.1594,81.5219,2021.0,7.64,794.0,0,378.0,28.0,78,2.5,0,340.0,55.0,50.0,42.0,3.4,0.36,27,,
,8577.0,Uttar Pradesh,Raibareli,Dalmau,"in side block office behind the office,near dugewell GWD,piezometre",26.0796,81.0508,2021.0,8.03,569.0,0,293.0,50.0,14,0.9,0,240.0,29.0,41.0,38.0,3.0,0.36,29,,
,8578.0,Uttar Pradesh,Raibareli,Deeh,Inside block office infront of residential quarters no 2-3&2-2,26.1373,81.402,2021.0,7.84,949.0,0,342.0,78.0,101,5.8,0,350.0,34.0,65.0,64.0,6.9,0.25,28,,
,8579.0,Uttar Pradesh,Raibareli,Dinshahgaura,Block office,26.0485,81.1773,2021.0,7.83,616.0,0,268.0,43.0,21,11,0,230.0,38.0,34.0,35.0,5.1,0.39,30,,
,8580.0,Uttar Pradesh,Raibareli,Harichandpur,"IN side block office near residential quarters,adjacent to shankarji temple",26.3447,81.1618,2021.0,8.04,798.0,0,195.0,85.0,83,43,0,280.0,21.0,55.0,53.0,4.1,0,30,,
,8581.0,Uttar Pradesh,Raibareli,Jagatpur,In side block office behind the office near pipal banyan&gular trees,26.0542,81.2595,2021.0,8.26,431.0,0,268.0,14.0,2.3,0,0,160.0,13.0,31.0,35.0,4.8,0.57,26,,
,8582.0,Uttar Pradesh,Raibareli,Kheron,In side the block office adjacent to B.D.O office,26.2917,80.9276,2021.0,7.66,696.0,0,317.0,57.0,9,4.4,0,240.0,46.0,31.0,46.0,7.9,0.11,20,,
,8583.0,Uttar Pradesh,Raibareli,Lalganj,Near Lalganj Railway Crossing (Lat. 26.170527 Long. 80.975837),26.1705,80.9758,2021.0,8.05,2517.0,0,878.0,220.0,210,3.5,0,1005.0,34.0,222.0,111.0,4.6,1.4,21,,
,8584.0,Uttar Pradesh,Raibareli,Lalganj,Opposite Rajkiya English Medium School (Lat.26.167382 Long.80.980725),26.1674,80.9791,2021.0,7.96,1345.0,0,378.0,170.0,72,26,0,490.0,21.0,106.0,69.0,5.6,0.72,23,,
,8585.0,Uttar Pradesh,Raibareli,Lalganj,Govindpur Valauli Near trivedi Traders (Lat.26.167470 Long.80.983940),26.1675,80.9839,2021.0,8.03,430.0,0,244.0,14.0,25,1,0,230.0,38.0,34.0,6.0,2.8,1.3,23,,
,8586.0,Uttar Pradesh,Raibareli,Maharajganj,In side block office near residential quarters and garrage,26.3847,81.2744,2021.0,7.76,818.0,0,403.0,35.0,52,7.5,0,280.0,42.0,43.0,71.0,5.2,0.36,30,,
